sequence,domain,n_frames,n_valid,absence_rate,median_fov_h,median_fov_v,fov_area_p05,fov_area_p95,scale_ratio_p95_p05,polar_fraction,seam_fraction,angular_step_p50_deg,angular_step_p95_deg,scene_tags,manual_video_label,baseline_auc,baseline_sr,baseline_fps,baseline_scored_frames,baseline_mean_frame_iou,baseline_mean_frame_dual_iou,lost_segment_count,longest_lost_segment,first_lost_frame,lost_frame_fraction,sutrack_t224_auc,sutrack_t224_sr,sutrack_t224_fps,sutrack_t224_auc_delta,sutrack_b224_auc,sutrack_b224_sr,sutrack_b224_fps,sutrack_b224_auc_delta,uetrack_auc,uetrack_sr,uetrack_fps,uetrack_auc_delta,lorat_auc,lorat_sr,lorat_fps,lorat_auc_delta,ft_v4_ep1_auc,ft_v4_ep1_sr,ft_v4_ep1_fps,ft_v4_ep1_auc_delta,ft_v4_ep4_auc,ft_v4_ep4_sr,ft_v4_ep4_fps,ft_v4_ep4_auc_delta,ft_ep6_auc,ft_ep6_sr,ft_ep6_fps,ft_ep6_auc_delta,ft_ep7_auc,ft_ep7_sr,ft_ep7_fps,ft_ep7_auc_delta,best_method,best_auc,best_auc_delta
train_sim/seq_0070,train_sim,900,900,0.0,24.887999999999998,22.232,426.3454713,617.9860962,1.4494960960079044,0.043333333333333335,0.0,0.2728510603806182,0.6414565254957892,,,0.7871179617564491,0.9933259176863182,30.362516979916364,899,0.8015031959101094,0.8015031959101094,1,6,522,0.006674082313681869,0.6809153027173049,0.8064516129032258,41.755658660368944,-0.10620265903914416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.7871179617564491,0.0
train_sim/seq_0071,train_sim,900,900,0.0,39.373000000000005,39.820499999999996,933.68092455,2063.9013965999998,2.2104996924883356,0.011111111111111112,0.0,0.36192779570295175,0.9080785015338037,,,0.690714550558822,0.8798665183537263,29.083480498542663,899,0.7001191472345406,0.7005163716013448,11,16,1,0.12013348164627363,0.25366809682716246,0.13793103448275862,35.046608877352234,-0.43704645373165957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.690714550558822,0.0
train_sim/seq_0072,train_sim,450,450,0.0,19.999000000000002,61.7635,990.49218125,1575.3651674999999,1.5904872318243752,0.0,0.10666666666666667,1.3915062177384727,1.6212516146748714,seam,,0.7654046028210838,0.9354120267260579,30.162684482408192,449,0.7778035469560121,0.7795690163867147,3,23,12,0.0645879732739421,0.7736769540778449,0.955456570155902,42.13510111979583,0.008272351256761068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.7736769540778449,0.008272351256761068
train_sim/seq_0073,train_sim,450,450,0.0,20.121000000000002,65.2935,1111.5388416,1522.8902298,1.3700737867224522,0.0,0.10444444444444445,1.3719051016605257,1.5792021581878612,seam,,0.5712164598578853,0.7060133630289532,30.763913463090343,449,0.5674487556287506,0.5687363682611158,2,131,33,0.29398663697104677,0.7352847597836463,0.8730512249443207,42.049055524762615,0.164068299925761,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.7352847597836463,0.164068299925761
train_sim/seq_0074,train_sim,450,450,0.0,24.212,44.6025,642.2669457000001,3162.279983799996,4.923622498357688,0.06666666666666667,0.006666666666666667,0.7372720905586481,2.487367333768471,scale,,0.6501219641531445,0.7928730512249443,30.02775329644897,449,0.6573742769545796,0.66479322652077,9,53,43,0.2071269487750557,0.6761056315622016,0.7973273942093542,38.34032875980599,0.02598366740905711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.6761056315622016,0.02598366740905711
train_sim/seq_0075,train_sim,450,450,0.0,33.4375,83.525,2348.7600345,3240.0097294499997,1.3794554070483098,0.0,0.09777777777777778,1.3279332663850554,1.7819817083422145,hard;drift,,0.08993530597094071,0.017817371937639197,12.729430753134862,449,0.057797057425881794,0.11184812717137559,1,441,9,0.9821826280623608,0.10457100434828719,0.017817371937639197,32.20192403671851,0.014635698377346476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.10457100434828719,0.014635698377346476
train_sim/seq_0076,train_sim,450,450,0.0,16.683500000000002,48.003,491.81658540000006,1847.5062602999988,3.7564944232155177,0.0,0.0,0.4554830064829445,1.0122650217343774,,,0.8064481917488597,0.9799554565701559,29.760280220722997,449,0.8209217101164311,0.8209217101164311,3,5,215,0.0200445434298441,0.7500265139463357,0.9242761692650334,42.932489613205576,-0.05642167780252405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,baseline,0.8064481917488597,0.0
train_sim/seq_0077,train_sim,450,450,0.0,11.148,18.3675,162.800164,387.2995875,2.3789876986856107,0.0,0.0,0.3746028709568269,0.631122934442158,,,0.8357195885035529,1.0,31.75009917888766,449,0.852662610537661,0.852662610537661,0,0,-1,0.0,0.8477038922473221,1.0,44.119519917062064,0.011984303743769242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.8477038922473221,0.011984303743769242
train_sim/seq_0078,train_sim,450,450,0.0,33.25,84.455,2394.9750215,3280.7172315000003,1.3698335899324954,0.0,0.12,1.3054410200092346,1.63550948600963,seam,,0.6053664227383604,0.8329621380846325,29.1833202368804,449,0.6067529446633749,0.6210710973320742,2,45,21,0.16703786191536749,0.6082299289426238,0.8084632516703786,42.68643432879671,0.002863506204263455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.6082299289426238,0.002863506204263455
train_sim/seq_0079,train_sim,450,450,0.0,14.912500000000001,26.319,199.06553505,699.3231712499997,3.5130298726715714,0.08,0.11333333333333333,0.6968091121690831,0.8129340162470817,seam;drift,,0.4247534202990773,0.32516703786191536,28.511106552814763,449,0.41850234291843735,0.43457227599903836,23,171,42,0.6748329621380846,0.5214762965319759,0.8151447661469933,42.48708592425018,0.0967228762328986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.5214762965319759,0.0967228762328986
train_sim/seq_0080,train_sim,450,450,0.0,17.1185,16.965,218.9241901,431.8908146999999,1.9727870844364945,0.2777777777777778,0.24,0.5461272197502235,0.7576385112703007,polar;seam,,0.49453812705483075,0.6325167037861915,31.494932226549146,449,0.4895007940648687,0.5302630722118606,12,34,66,0.3674832962138085,0.6442888959592745,0.8040089086859689,41.6656338534038,0.14975076890444378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.6442888959592745,0.14975076890444378
train_sim/seq_0081,train_sim,450,450,0.0,48.512,38.5295,1278.71741935,7929.372690749999,6.201035952713205,0.16666666666666666,0.14,0.5314509807787346,1.003538731703794,polar;seam;scale,,0.5032347014529643,0.6503340757238307,24.759118369671985,449,0.5024260126688531,0.5424205915739663,21,44,26,0.34966592427616927,0.5348393254852052,0.6614699331848553,37.00831021874276,0.03160462403224085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.5348393254852052,0.03160462403224085
train_sim/seq_0082,train_sim,900,900,0.0,21.6635,27.869,333.68669215,1301.4858046499999,3.9003227736302755,0.044444444444444446,0.16777777777777778,0.8936191142562974,1.3249565600435578,seam,,0.4382647385984426,0.5561735261401557,28.579784266958768,899,0.4282337472492346,0.43519683989768004,20,145,45,0.44382647385984425,0.2760209756872716,0.29699666295884314,40.51856585071843,-0.16224376291117104,0.3206737645002383,0.37263626251390436,29.671464071509227,-0.11759097409820429,0.35764606176174585,0.43159065628476084,45.34769500286391,-0.08061867683669677,0.4839239366491869,0.610678531701891,8.73712295163716,0.04565919805074431,0.4385295831347,0.5417130144605117,15.991887458023132,0.00026484453625735815,0.4111446580857038,0.4961067853170189,13.328668842729526,-0.027120080512738842,0.40982043540441765,0.5027808676307007,14.51153213433586,-0.028444303194024967,0.42142062609248365,0.5083426028921023,14.143375030956502,-0.016844112505958964,lorat,0.4839239366491869,0.04565919805074431
train_sim/seq_0083,train_sim,900,900,0.0,13.271999999999998,14.8915,148.5755744,258.14834479999996,1.7374884522068519,0.04666666666666667,0.12222222222222222,0.91231676570805,1.1597669033880715,seam;hard;drift,,0.25912389427406113,0.2525027808676307,31.760994153298434,899,0.23171998537768743,0.23746514848816036,9,384,12,0.7474972191323693,0.533502833836538,0.6384872080088988,38.96853551797049,0.27437893956247683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sutrack_t224,0.533502833836538,0.27437893956247683
